𨚕	54
𨟠	25
𨱏	1
𨺙	52
𩾌	35
𪤗	4
𫐓	15
𫟦	15
𫠊	55
𫢸	34
𫭼	4
𫰛	53
𫸩	51
𬀩	22
𬀪	22
𬇕	3
𬇙	3
𬇹	3
𬉼	43
𬊈	43
𬌗	15
𬒈	44
𬒔	13
𬒗	13
𬘓	55
𬘘	55
𬘩	55
𬘭	55
𬘯	55
𬙂	55
𬙊	55
𬜯	5
𬞟	5
𬟽	25
𬣳	45
𬨂	15
𬨎	15
𬩽	51
𬪩	12
𬬮	1
𬬱	1
𬬸	1
𬬹	1
𬭁	1
𬭤	1
𬭩	1
𬭬	1
𬭯	1
𬭶	1
𬭸	1
𬭼	1
𬮱	42
𬮿	52
𬯀	52
𬯎	52
𬱖	25
𬳶	55
𬳿	55
𬴃	55
𬶏	35
𬶐	35
𬶟	35
𬶠	35
𬶮	35
𬷕	12
𬸘	12
𬸣	44
𬸦	41
𬸪	34
𬹼	21
𬺈	21
𬺓	21
计	45+12
游	3+41
视	45+25
味	14+11
梅	2+31
术	2+4
攻	12+31
箱	31+2
园	25+11
臂	51+23
士	12+1
避	51+45
摩	41+42
剑	24+22
系	35+23
假	24+51
墓	5+4
滞	3+12
陷	52+35
弟	43+51
账	25+31
益	43+25
辈	21+15
颌	24+13
捡	42+24
逗	1+45
犁	31+31
务	35+53
议	45+43
拒	42+15
魔	41+32
泻	3+45
嗬	14+5
刑	11+22
蜂	25+35
携	42+24
辩	41+45
柜	2+15
鄂	14+52
纪	55+51
签	31+24
贮	25+44
煎	43+44
播	42+34
剿	55+22
雁	13+24
扳	42+33
嗳	14+34
健	24+51
豫	54+35
妄	41+53
监	22+25
扮	42+34
庭	41+31
燥	43+14
轿	15+31
粟	12+43
脂	23+35
午	31+2
绞	55+41
柯	2+1
烈	13+44
燕	12+44
氟	31+51
伊	24+51
誓	42+41
俞	24+23
溅	3+25
逾	24+45
拂	42+51
枢	2+15
桨	41+2
褐	45+22
括	42+31
协	12+53
希	34+13
伟	24+11
绪	55+12
绩	55+11
黎	31+24
傅	24+12
勃	12+53
厉	13+15
贷	24+25
誉	44+41
漠	3+5
寂	44+21
秩	31+31
牺	31+12
鸿	3+35
嘻	14+12
叛	43+33
膨	23+12
慕	5+24
谊	45+44
穆	31+32
疫	41+35
苹	5+14
橡	2+35
譬	51+41
逝	42+45
岳	32+25
泊	3+32
畏	25+15
韦	11+2
稚	31+24
恭	12+24
沫	3+11
厦	13+13
垦	51+4
膊	23+12
芒	5+41
泣	3+41
鹏	23+35
栗	12+2
侮	24+31
骆	55+35
萎	5+31
滔	3+34
裳	24+41
辫	41+55
烯	43+34
柑	2+12
诵	45+54
噪	14+14
瑰	11+32
莹	5+11
屡	51+43
稽	31+13
啼	14+41
暮	5+22
伽	24+53
虏	21+53
莺	5+35
蓉	5+44
咨	41+14
菩	5+41
腑	23+41
毙	15+13
酵	12+12
睹	25+12
茸	5+12
蜀	25+35
哮	14+12
靖	41+11
袱	45+24
忿	34+45
灸	35+43
棠	24+2
恺	44+25
峨	25+31
邢	11+52
芯	5+45
卉	12+13
骼	25+35
砾	13+35
鲍	35+35
噬	14+31
濒	3+21
渤	3+12
嘘	14+21
泓	3+51
庇	41+15
侗	24+25
栅	2+35
荔	5+53
萤	5+25
鳄	35+14
募	5+53
篱	31+41
邯	12+52
橘	2+54
谕	45+24
裔	41+25
悍	44+22
蓦	5+55
粱	3+43
雍	41+55
锭	1+44
痉	41+54
捍	42+22
缫	55+55
蘑	5+41
璧	51+11
惫	35+45
肴	34+13
涧	3+42
祺	45+12
戊	13+4
峙	25+4
哒	14+13
丞	52+1
殴	15+35
踞	14+51
奕	41+13
攫	42+25
辟	51+41
贾	12+25
觉	44+25
混	3+22
椎	2+24
姥	53+12
吁	14+11
荫	5+52
舷	33+41
翌	54+41
辗	15+51
蕃	5+34
苓	5+24
瀚	3+12
菠	5+3
岐	25+12
嚓	14+44
唧	14+51
倏	24+35
翡	21+54
嗤	14+52
骥	55+21
诣	45+35
臼	32+1
芥	5+24
霄	14+24
祁	45+52
僮	24+41
笙	31+31
踊	14+54
奚	34+55
蟾	25+35
饺	35+41
糜	41+43
蛀	25+41
兮	34+15
仕	24+12
曦	22+43
槟	2+44
琪	11+12
蜥	25+2
渝	3+24
痢	41+31
瘠	41+41
甥	31+25
咄	14+52
汐	3+35
驿	55+54
甄	12+15
忡	44+25
遁	33+45
浏	3+41
滕	23+43
彗	11+51
萦	5+55
鳗	35+22
蘖	5+2
暨	51+22
诅	45+25
蛐	25+25
蝌	25+31
讪	45+25
楣	2+52
憩	31+45
侥	24+15
颚	14+13
唏	14+34
畦	25+4
盅	25+25
唆	14+54
俐	24+31
惬	44+15
蜴	25+22
橄	2+51
痞	41+13
鸯	25+35
螅	25+32
膺	41+23
翎	24+54
涸	3+25
咔	14+21
辄	15+12
沏	3+15
麂	41+35
樵	2+24
茉	5+11
俟	24+54
逍	24+45
溥	3+12
栉	2+5
抉	42+51
淅	3+2
啮	14+21
鳌	11+35
苜	5+25
蜚	21+25
菁	5+11
嗥	14+32
胭	23+25
幡	25+34
鹭	14+35
寮	44+13
嗫	14+12
粳	43+12
桧	2+24
拮	42+12
黠	25+12
毽	31+51
诛	45+31
跻	14+41
燮	41+54
嘁	14+13
踽	14+32
诲	45+31
熹	12+44
阖	42+4
甬	54+25
茭	5+41
鸾	41+35
壅	41+4
沅	3+11
掬	42+35
皋	32+13
迩	35+45
迨	54+45
噔	14+54
遨	11+45
澍	3+12
釜	34+11
恿	54+45
偻	24+43
赓	41+25
蛰	42+25
禺	25+4
湮	3+12
醮	12+24
挞	42+13
蛊	25+25
崴	25+13
荠	5+41
嶂	25+41
涪	3+41
痈	41+35
稞	31+25
孪	41+52
濂	3+41
芩	5+24
绉	55+35
卞	41+4
裟	3+41
袈	53+41
蓑	5+41
邝	41+52
撷	42+12
钎	1+31
珧	11+34
蹶	14+13
町	25+12
垩	12+4
姣	53+41
悒	44+14
浚	3+54
鸨	35+35
麒	41+12
谲	45+54
佚	24+31
愠	44+22
颉	12+13
栾	41+2
榭	2+32
崮	25+25
砻	13+13
蝼	25+43
臾	32+4
淄	3+55
浔	3+51
荥	5+3
洮	3+34
靼	12+22
峥	25+35
煅	43+32
呲	14+21
纣	55+12
柩	2+15
镕	1+44
翦	43+54
俪	24+1
箸	31+12
榛	2+11
孳	43+52
苕	5+53
挲	3+42
矽	13+35
黢	25+54
潞	3+14
蕙	5+12
驸	55+24
峒	25+25
咝	14+55
凫	35+35
吡	14+15
羿	54+13
槃	33+2
澹	3+35
偃	24+15
湟	3+32
蛴	25+41
茯	5+24
唿	14+35
祐	45+13
斛	35+44
舫	33+41
莘	5+41
碛	13+11
蓖	5+32
衩	45+54
畈	25+33
靛	11+44
栀	2+33
葳	5+13
璎	11+25
埕	4+14
谡	45+25
罄	12+31
砺	13+13
帏	25+11
噫	14+41
鹘	25+35
觐	12+25
鬻	51+1
芪	5+35
罂	25+31
衽	45+31
浣	3+44
渥	3+51
谗	45+35
銮	41+1
钤	1+24
祇	45+35
谶	45+24
菽	5+21
卟	14+24
鱿	35+13
蹰	14+13
砒	13+15
钹	1+13
鲀	35+15
黧	31+25
痱	41+21
钺	1+15
邺	22+52
缢	55+43
莅	5+24
瞑	25+45
堡	24+4
埔	4+12
兹	43+55
担	42+22
佛	24+51
父	34+34
服	23+52
岗	25+25
呱	14+33
句	35+14
矜	54+24
据	42+51
浅	3+11
革	12+25
鹄	31+35
个	24+2
枸	2+35
浆	41+3
价	24+24
嗨	14+3
腊	23+12
栖	2+12
圩	4+11
汗	3+11
侯	24+51
溃	3+25
见	25+35
倘	24+24
沈	3+45
棱	2+4
吗	14+55
冒	25+25
泥	3+51
乌	35+1
有	13+23
咽	14+25
艾	5+34
衣	41+4
遗	25+45
与	15+1
蔚	5+51
语	45+12
广	41+3
恶	12+45
呵	14+1
蛇	25+44
尾	51+31
跑	14+35
菟	5+35
洞	3+25
踏	14+3
嗒	14+5
掸	42+43
拾	42+24
数	43+31
似	24+54
咋	14+31
正	12+1
著	5+12
蜡	25+12
柞	2+31
翳	15+54
讦	45+11
髁	25+25
夯	13+53
嗪	14+11
鹜	54+35
靥	13+13
镳	1+41
蝮	25+31
癔	41+41
罔	25+43
聿	51+2
蠓	25+5
笈	31+35
蚨	25+11
鹫	41+35
茔	5+4
蘩	5+31
蒺	5+41
噱	14+21
踯	14+43
璘	11+43
谥	45+43
弑	34+15
蛭	25+15
莆	5+12
悌	44+43
阏	42+41
苡	5+54
谰	45+42
鸷	42+35
綦	12+55
锴	1+15
塬	4+13
偈	24+22
圜	25+25
逶	31+45
倨	24+51
毖	15+45
赝	13+25
芾	5+12
蚰	25+25
榉	2+44
疠	41+15
啁	14+35
澥	3+35
荨	5+51
僭	24+15
劭	53+53
阕	42+54
魇	13+32
痔	41+4
歙	24+35
瓯	15+15
縻	41+55
骛	54+55
跗	14+24
龢	24+31
溧	3+12
帙	25+31
遒	43+45
滢	3+5
蹀	14+12
棰	2+31
鲶	35+24
捭	42+32
傈	24+12
瀣	3+21
蝾	25+5
傥	24+24
钜	1+15
锏	1+42
拊	42+24
缣	55+43
怿	44+54
汨	3+22
骜	11+55
篁	31+32
桷	2+35
樨	2+51
鲳	35+22
疬	41+13
菏	5+3
贽	42+25
鹗	14+35
趺	14+11
遑	32+45
汜	3+51
癜	41+51
藿	5+14
苎	5+44
菪	5+44
瓴	24+15
佰	24+13
茀	5+51
蜱	25+32
蟥	25+12
珪	11+4
颍	35+13
毂	12+35
罡	25+12
爻	34+34
蕲	5+43
燔	43+34
湎	3+13
邙	41+52
槎	2+43
芟	5+35
嬴	41+53
鹚	43+35
戡	12+15
峄	25+54
廨	41+35
豨	13+34
鬲	1+14
猢	35+12
苈	5+13
醐	12+12
筚	31+15
眊	25+31
蕈	5+12
鸻	33+35
玙	11+15
湲	3+34
鳎	35+22
麽	41+35
挹	42+14
赍	12+25
伲	24+51
翊	41+54
酢	12+31
鞫	12+35
郏	14+52
辂	15+35
瘛	41+11
跸	14+15
溆	3+24
镏	1+35
诖	45+4
渌	3+51
俦	24+11
蹇	44+14
雠	24+45
蟪	25+12
旒	41+31
饔	41+24
粢	41+43
嬖	51+53
俣	24+14
蟮	25+43
缯	55+43
宓	44+45
嗍	14+43
俅	24+12
筮	31+12
蛑	25+54
鍪	54+1
裎	45+14
灏	3+22
苁	5+24
衿	45+24
禘	45+41
饴	35+54
逯	51+45
涑	3+12
罟	25+12
笄	31+11
澶	3+41
瘗	41+14
煳	43+12
笕	31+25
洎	3+32
菔	5+23
嶷	25+35
渫	3+12
诎	45+52
崧	25+2
菀	5+44
薏	5+41
樾	2+4
浞	3+14
涠	3+25
墼	12+4
胨	23+15
钌	1+52
嗌	14+43
阌	42+34
饫	35+31
莩	5+34
芰	5+12
脩	24+35
郅	15+52
粝	43+13
甓	51+15
蘧	5+21
绡	55+24
厣	13+25
鄣	41+52
萁	5+12
薜	5+51
烊	43+43
搴	44+42
葭	5+51
莸	5+35
浠	3+34
酆	25+52
獬	35+35
杼	2+54
芡	5+35
枞	2+24
跫	12+14
郃	24+52
纛	11+25
圉	25+4
蟊	54+25
湔	3+43
褰	44+41
赙	25+12
鸬	21+35
呒	14+11
摭	42+41
嘏	12+51
崞	25+41
靓	11+25
跞	14+35
侑	24+13
缃	55+2
槲	2+35
眙	25+54
缡	55+41
嵛	25+24
愦	44+25
洙	3+31
渑	3+14
窳	44+33
穸	44+35
髑	25+25
僬	24+24
慝	15+45
逭	44+45
槠	2+45
蚍	25+15
菰	5+52
祏	45+13
骱	25+24
敫	32+31
愀	44+31
楮	2+12
谳	45+12
蛏	25+54
觳	12+35
锖	1+11
訾	21+41
鹁	12+35
迕	31+45
烀	43+34
闫	42+11
逑	12+45
薷	5+14
銎	12+1
泺	3+35
苊	5+13
慊	44+43
鸲	35+35
艽	5+35
舁	32+13
罍	25+31
妤	53+54
贶	25+14
骐	55+12
驽	53+55
剡	43+22
菥	5+2
薹	5+12
祢	45+35
聃	12+25
岜	25+52
觜	21+35
吖	14+43
佾	24+34
枥	2+13
嫫	53+5
酤	12+12
蜮	25+15
蓍	5+12
尢	13+5
锔	1+51
绨	55+43
钲	1+12
砹	13+5
猊	35+32
谿	34+34
苾	5+45
樘	2+24
纻	55+44
檠	5+2
呖	14+13
镈	1+12
幞	25+22
粞	43+12
脔	41+25
陴	52+32
坻	4+35
擘	51+42
憷	44+2
鲔	35+13
赇	25+12
鞬	12+51
狲	35+52
枨	2+31
贳	12+25
燠	43+32
泫	3+41
榍	2+51
舭	33+15
貊	34+13
荜	5+15
郿	52+52
胬	53+25
摅	42+21
蜉	25+34
刭	54+22
蒨	5+24
镪	1+51
祓	45+13
瘼	41+5
棼	2+34
骀	55+54
翙	25+54
郇	35+52
喈	14+15
怃	44+11
睚	25+13
黉	44+12
濞	3+32
祕	45+45
绋	55+51
瘐	41+32
浍	3+24
诐	45+53
鲙	35+24
庳	41+32
茆	5+35
椹	2+12
篥	31+12
蝣	25+41
唣	14+32
漯	3+25
鲭	35+11
娈	41+53
箦	31+11
肸	23+34
翛	24+35
鳚	35+51
蒹	5+43
鲡	35+1
沭	3+2
噍	14+24
廒	41+11
迮	31+45
芃	5+35
眭	25+4
鲥	35+22
蓂	5+45
觖	35+51
襚	45+43
獒	11+13
瘥	41+43
鸮	14+35
镡	1+12
溽	3+13
嘬	14+22
篯	31+1
谫	45+43
鳢	35+25
仡	24+31
邲	45+52
簏	31+41
甍	5+25
猃	35+24
鹯	41+35
禔	45+22
镮	1+25
薳	5+4
羕	43+45
戽	45+44
蒱	5+42
蠃	41+25
砮	53+13
郐	24+52
眢	35+25
铫	1+34
袆	45+11
阘	42+22
袪	45+4
桤	2+25
襻	45+2
垤	4+15
鲚	35+41
蹐	14+41
轾	15+15
楗	2+51
氍	25+31
窅	44+25
矻	13+31
鹢	43+35
椠	15+2
铚	1+15
聱	11+12
汔	3+31
褕	45+24
酅	25+52
枧	2+25
滠	3+12
漶	3+25
禛	45+12
龂	21+33
茈	5+21
薁	5+32
蝰	25+13
矞	54+25
桫	2+3
帱	25+11
睎	25+34
缲	55+14
蓰	5+33
鄃	24+52
剞	13+22
繄	15+55
鲌	35+32
蓥	5+1
唼	14+41
骒	55+25
洇	3+25
蓠	5+41
纴	55+31
钘	1+11
毹	24+31
碏	13+12
浈	3+21
鹠	35+35
檫	2+44
跱	14+4
葙	5+2
玟	11+41
葰	5+24
藟	5+25
碁	12+13
跐	14+21
镵	1+35
绤	55+34
眵	25+35
麖	41+41
蒗	5+3
柃	2+24
鸰	24+35
袗	45+24
鲖	35+25
蓣	5+54
蝤	25+43
饳	35+52
蕻	5+12
穄	31+35
莛	5+31
耵	12+12
骕	55+51
邘	11+52
癍	41+11
蕺	5+14
菉	5+51
螗	25+41
讱	45+53
穟	31+43
哳	14+42
骟	55+45
鼒	12+25
鸧	24+35
茚	5+35
葴	5+13
沩	3+43
芼	5+31
稙	31+12
芣	5+13
镱	1+41
岈	25+15
耏	13+33
筼	31+14
艎	33+32
糒	43+12
糵	5+43
箅	31+25
鲉	35+25
铞	1+14
瞵	25+43
桊	43+2
滗	3+31
痃	41+41
靬	12+11
蒟	5+41
鲯	35+12
镃	1+43
菂	5+32
醾	12+41
荓	5+43
颥	14+13
蹜	14+44
磜	13+35
蹢	14+41
赑	25+25
鹀	12+35
羓	43+52
螱	51+25
莙	5+51
觭	35+13
褯	45+41
竫	41+35
碨	13+25
鳤	35+31
蕗	5+14
禚	45+43
鲺	35+5
菍	5+24
踺	14+51
犋	31+25
荁	5+1
蹾	14+41
褟	45+22
簃	31+31
蟏	25+5
鳒	35+43
薢	5+35
蓇	5+25
鞁	12+53
蜐	25+4
孛	12+52
趵	14+35
疸	41+22
铤	1+31
呷	14+25
其	12+34
胳	23+35
蠼	25+25
齐	41+32
菹	5+3
荤	5+15
堕	52+4
锬	1+43
行	33+11
哕	14+25
倡	24+22
蕉	5+24
嗑	14+4
谯	45+24
遛	35+45
咯	14+35
撩	42+13
癞	41+12
谜	45+43
貉	34+35
拽	42+25
粥	51+43
研	13+11
雅	15+24
圻	4+33
蛾	25+31
碴	13+2
穜	31+41
鳠	35+5
襫	45+13
盉	31+25
撖	42+51
蔊	5+43
螠	25+43
盷	25+35
翈	25+54
鹝	1+35
踒	14+31
翷	43+54
禤	45+25
蒄	5+45
铴	1+3
馝	31+45
饻	35+41
囧	25+34
〇	5+53
𫇭	5+43
丨	2+53
孖	52+52
嚄	14+5
晞	22+34
彳	33+2
纟	55+1
佽	24+41
吽	14+31
洺	3+35
俶	24+21
燚	43+43
埗	4+21
劼	12+53
朙	25+23
漈	3+35
埵	4+31
崚	25+4
涘	3+54
玹	11+41
婞	53+4
玦	11+51
嶅	11+25
畬	24+25
烜	43+1
亶	41+22
傕	24+45
抔	42+13
澪	3+14
𣸣	3+12
潵	3+12
琀	11+24
浥	3+14
漖	3+12
嗞	14+43
𫖮	25+13
叆	11+34
姤	53+33
渼	3+43
嫄	53+13
皞	32+32
扞	42+11
玡	11+15
晢	42+22
䶮	13+11
洑	3+24
姞	53+12
垕	33+4
垎	4+35
潩	3+25
熻	43+24
傒	24+34
廆	41+32
𫘜	55+41
氿	3+35
尪	13+11
洿	3+13
匜	15+52
伋	24+35
瑝	11+32
棻	5+2
浉	3+23
柷	2+14
憙	12+45
妧	53+11
悆	24+45
崁	25+4
涴	3+44
栻	2+15
崡	25+52
珷	11+11
狝	35+35
亹	41+25
幪	25+5
洢	3+24
厖	13+13
玞	11+11
棨	45+2
咥	14+15
嵎	25+25
枹	2+35
棓	2+41
淯	3+41
埫	4+24
弶	51+41
珛	11+13
浛	3+24
珹	11+13
𪩘	25+12
瑧	11+11
溍	3+12
崄	25+24
璈	11+11
漻	3+54
椑	2+32
泇	3+53
棐	21+2
瑬	3+11
洈	3+35
琭	11+51
畯	25+54
𫚭	35+55
皦	32+32
恓	44+12
璆	11+54
憺	44+35
𫄷	55+41
洓	3+12
燏	43+54
侁	24+31
朸	2+53
猄	35+41
擿	42+41
桲	2+12
汋	3+35
沇	3+54
峃	44+25
淜	3+23
傃	24+11
岊	52+25
媱	53+34
圌	25+25
澴	3+25
潾	3+43
攽	34+31
咇	14+45
栟	2+43
梣	2+25
蔃	5+51
潏	3+54
琎	11+11
𫘧	55+51
湑	3+52
澼	3+51
𫘪	55+13
崌	25+51
沺	3+25
杕	2+13
琄	11+14
咍	14+54
巇	25+21
琈	11+34
浟	3+24
猺	35+34
𣲗	3+11
惎	12+45
挓	42+44
堉	4+41
嚚	14+15
佁	24+54
漴	3+25
𫔍	1+34
峘	25+1
梼	2+11
媂	53+41
茋	5+35
墕	4+12
洴	3+43
暿	22+12
浰	3+31
痓	41+15
𫘦	55+35
滍	3+52
叇	11+51
垈	24+4
淴	3+35
瑂	11+52
䓨	5+31
峿	25+12
猇	35+21
橞	2+12
岨	25+25
宧	44+15
哱	14+12
渰	3+24
僎	24+51
嶦	25+35
玃	35+25
伣	24+25
挦	42+51
坒	15+4
枍	2+34
欂	2+5
𨱑	1+12
泜	3+35
溵	3+33
榑	2+12
揕	42+12
呇	3+14
爔	43+43
疐	12+25
璥	11+5
勚	12+53
漋	3+52
桹	2+45
砄	13+51
澽	3+21
瓻	34+15
峗	25+35
勠	54+53
畖	25+33
峱	35+52
䓖	5+44
𫓹	1+12
焆	43+14
陎	52+31
烻	43+32
涢	3+14
浕	3+51
柖	2+53
榰	2+12
瀔	3+12
蚲	25+14
瀱	3+25
埼	4+13
湣	3+51
澂	3+25
𪾢	25+25
橦	2+41
浬	3+25
㧑	42+43
㭎	2+25
𫘝	55+51
毌	55+1
𫔎	1+54
𫗧	35+12
䗖	25+12
䴔	41+35
䴕	13+35
𫗴	35+41
𫘨	55+22
𫚕	35+23
沨	3+35
疍	52+22
梽	2+12
垵	4+44
嘡	14+24
敩	44+31
峂	25+35
爇	5+4
㑊	24+41
㛃	11+53
㟃	25+51
㮾	45+2
㳇	3+34
㳘	3+41
㳚	3+13
㴔	3+35
䎖	43+54
䓫	5+13
䓬	5+21
䗴	25+31
䢼	12+52
䥽	1+53
䲟	35+35
䴓	12+35
峧	25+41
滧	3+41
𤧛	11+41
𦭜	5+14
𨭉	41+1
𫌀	45+11
𫭟	4+15
𫮃	4+43
𫵷	25+13
𫶇	25+12
𫷷	41+1
𬂩	2+14
𬃊	2+33
𬊤	43+43
𬍛	11+35
𬍡	3+11
𬍤	11+51
𬕂	31+12
𬘡	55+25
𬘫	55+44
𬘬	55+11
𬙋	55+41
𬜬	5+42
𬟁	5+1
𬣙	45+11
𬣞	45+44
𬣡	45+11
𬤇	45+12
𬤊	45+22
𬤝	45+12
𬬩	1+15
𬬿	1+53
𬭊	1+2
𬭎	1+44
𬭚	1+41
𬭛	1+3
𬭳	1+12
𬳵	55+13
𬳽	55+31
𬴂	55+21
𬴊	55+43
𬶋	35+35
𬶍	35+44
𬶨	51+35
𬶭	35+35
𬸚	35+35
𫫇	14+12
岱	24+25
黛	24+25
蹊	14+34
雉	31+24
犄	31+13
蜇	42+25
蛆	25+25
弈	41+13
鹬	54+35
胝	23+35
跶	14+13
嵇	31+13
瞽	12+25
苻	5+24
襞	51+41
巉	25+35
麋	41+43
幛	25+41
餍	13+24
吒	14+31
鸺	24+35
萆	5+32
仵	24+31
縠	12+35
潆	3+5
襕	45+42
縢	23+43
蝓	25+24
螣	23+43
裛	41+14
黡	13+25
蝥	54+25
瞢	5+25
碶	13+11
蜞	25+12
藦	5+41
冏	25+34
榖	12+35
淏	3+22
庤	41+4
俙	24+34
畤	25+4
𫍽	45+25
浡	3+12
瀍	3+41
廙	41+25
掞	42+43
滪	3+54
琔	11+44
漹	3+12
溁	3+5
㠓	25+5
䲢	23+43
𪨰	25+25
𬱟	35+13
